created on: Tue Feb 20 01:16:55 2018

dir	fecha	indicativo	nombre	prec	presMax	presMin	provincia	racha	sol	tmax	tmed	tmin	velmedia
30.0	2017-04-01	8025	ALICANTE/ALACANT	0.0	1010.7	1006.6	ALICANTE	12.8	11.7	23.9	17.8	11.7	3.1
31.0	2017-04-01	7247X	PINOSO 	0.0			ALICANTE	11.7		18.9	12.2	5.5	3.1
32.0	2017-04-01	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1016.8	1012.9	ALICANTE	16.4		25.1	18.6	12.2	5.8
30.0	2017-04-02	8025	ALICANTE/ALACANT	0.0	1011.6	1008.2	ALICANTE	8.9	12.0	22.7	16.4	10.2	2.5
30.0	2017-04-02	7247X	PINOSO 	0.0			ALICANTE	11.1		20.0	11.2	2.3	2.5
28.0	2017-04-02	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1017.8	1013.7	ALICANTE	13.9		24.7	17.8	10.8	3.9
14.0	2017-04-03	8025	ALICANTE/ALACANT	0.0	1014.3	1010.6	ALICANTE	5.6	12.1	19.7	14.0	8.2	1.4
24.0	2017-04-03	7247X	PINOSO 	0.0			ALICANTE	10.0		19.8	10.6	1.4	1.7
99.0	2017-04-03	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1020.6	1016.6	ALICANTE	8.3		21.4	15.3	9.2	2.8
14.0	2017-04-04	8025	ALICANTE/ALACANT	0.0	1013.5	1011.0	ALICANTE	6.1	12.0	22.4	15.9	9.4	1.7
24.0	2017-04-04	7247X	PINOSO 	0.0			ALICANTE	8.3		21.3	11.8	2.2	2.5
99.0	2017-04-04	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1019.7	1017.2	ALICANTE	5.8		24.0	16.8	9.6	2.2
6.0	2017-04-05	8025	ALICANTE/ALACANT	0.0	1011.0	1007.9	ALICANTE	10.0	10.3	20.4	14.6	8.8	2.2
4.0	2017-04-05	7247X	PINOSO 	0.0			ALICANTE	10.3		19.6	11.0	2.4	2.5
99.0	2017-04-05	8019	ALICANTE-ELCHE AEROPUERTO	0.3	1017.2	1014.1	ALICANTE	13.3		22.4	15.8	9.3	4.7
15.0	2017-04-06	8025	ALICANTE/ALACANT	0.0	1010.7	1008.2	ALICANTE	6.1	11.1	20.5	15.8	11.0	2.2
18.0	2017-04-06	7247X	PINOSO 	0.0			ALICANTE	7.8		19.6	11.5	3.4	2.5
11.0	2017-04-06	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1017.0	1014.4	ALICANTE	7.8		22.8	16.4	10.1	2.2
6.0	2017-04-07	8025	ALICANTE/ALACANT	0.0	1011.9	1008.8	ALICANTE	9.7	12.3	20.9	14.6	8.2	2.8
6.0	2017-04-07	7247X	PINOSO 	0.0			ALICANTE	8.3		18.9	10.8	2.8	1.7
8.0	2017-04-07	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1018.1	1015.0	ALICANTE	11.4		21.9	15.2	8.5	3.9
11.0	2017-04-08	8025	ALICANTE/ALACANT	0.0	1013.8	1011.1	ALICANTE	5.8	12.2	20.2	14.3	8.4	1.9
10.0	2017-04-08	7247X	PINOSO 	0.0			ALICANTE	14.2		20.8	11.4	1.9	1.7
99.0	2017-04-08	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1020.0	1017.2	ALICANTE	7.2		21.7	15.6	9.6	3.1
14.0	2017-04-09	8025	ALICANTE/ALACANT	0.0	1016.3	1013.0	ALICANTE	6.7	12.2	20.6	14.9	9.2	2.5
33.0	2017-04-09	7247X	PINOSO 	0.0			ALICANTE	9.2		20.4	11.1	1.8	1.7
99.0	2017-04-09	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1022.5	1019.1	ALICANTE	8.3		21.7	15.8	9.8	3.6
14.0	2017-04-10	8025	ALICANTE/ALACANT	0.0	1016.5	1013.3	ALICANTE	6.1	11.8	21.4	15.1	8.8	1.9
20.0	2017-04-10	7247X	PINOSO 	0.0			ALICANTE	6.7		21.3	11.3	1.3	1.7
99.0	2017-04-10	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1022.7	1019.3	ALICANTE	7.2		21.5	15.6	9.8	3.3
20.0	2017-04-11	8025	ALICANTE/ALACANT	0.0	1013.9	1010.5	ALICANTE	6.9	12.4	23.7	16.4	9.0	1.7
18.0	2017-04-11	7247X	PINOSO 	0.0			ALICANTE	9.2		24.1	13.2	2.4	2.2
99.0	2017-04-11	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1020.1	1016.5	ALICANTE	7.8		26.2	17.8	9.3	2.8
12.0	2017-04-12	8025	ALICANTE/ALACANT	0.0	1011.8	1008.9	ALICANTE	6.9	12.4	22.2	15.8	9.3	1.4
16.0	2017-04-12	7247X	PINOSO 	0.0			ALICANTE	7.2		24.5	14.4	4.3	2.5
13.0	2017-04-12	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1017.8	1014.9	ALICANTE	6.7		25.1	17.4	9.8	1.7
16.0	2017-04-13	8025	ALICANTE/ALACANT	0.0	1009.2	1005.4	ALICANTE	5.0	11.5	23.7	18.1	12.5	1.4
25.0	2017-04-13	7247X	PINOSO 	0.0			ALICANTE	9.4		29.9	18.0	6.0	1.4
6.0	2017-04-13	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1015.3	1011.5	ALICANTE	11.4		24.7	17.9	11.1	2.2
16.0	2017-04-14	8025	ALICANTE/ALACANT	0.0	1008.2	1005.2	ALICANTE	5.6	11.0	26.5	21.0	15.5	1.4
99.0	2017-04-14	7247X	PINOSO 	0.0			ALICANTE	7.5		28.9	19.6	10.2	1.9
99.0	2017-04-14	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1014.3	1011.3	ALICANTE	7.2		27.6	21.4	15.1	2.8
14.0	2017-04-15	8025	ALICANTE/ALACANT	0.0	1010.9	1006.1	ALICANTE	5.8	10.1	22.0	18.0	14.1	1.7
21.0	2017-04-15	7247X	PINOSO 	0.0			ALICANTE	10.0		27.0	18.1	9.2	2.2
99.0	2017-04-15	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1017.2	1012.2	ALICANTE	6.7		23.7	18.2	12.8	2.8
16.0	2017-04-16	8025	ALICANTE/ALACANT	0.0	1013.9	1010.5	ALICANTE	6.1	8.9	22.4	18.0	13.6	2.2
20.0	2017-04-16	7247X	PINOSO 	0.0			ALICANTE	7.8		21.3	14.8	8.2	2.2
99.0	2017-04-16	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1020.1	1016.6	ALICANTE	7.2		23.9	19.2	14.6	3.1
13.0	2017-04-17	8025	ALICANTE/ALACANT	0.0	1010.5	1006.5	ALICANTE	5.6	12.2	23.4	18.2	12.9	1.7
20.0	2017-04-17	7247X	PINOSO 	0.0			ALICANTE	8.9		24.6	16.0	7.4	1.9
99.0	2017-04-17	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1016.6	1012.6	ALICANTE	7.2		24.6	18.8	13.0	2.2
14.0	2017-04-18	8025	ALICANTE/ALACANT	0.0	1007.7	1004.3	ALICANTE	6.4	12.5	22.6	17.8	12.9	1.9
24.0	2017-04-18	7247X	PINOSO 	0.0			ALICANTE	6.9		25.4	16.0	6.7	1.4
8.0	2017-04-18	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1013.7	1010.3	ALICANTE	9.2		23.6	17.9	12.2	3.3
9.0	2017-04-19	8025	ALICANTE/ALACANT	0.0	1012.6	1006.6	ALICANTE	12.2	4.2	18.9	16.8	14.7	5.3
8.0	2017-04-19	7247X	PINOSO 	0.2			ALICANTE	9.2		16.5	12.9	9.3	3.6
7.0	2017-04-19	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1018.6	1012.6	ALICANTE	13.9		20.7	18.0	15.2	8.6
7.0	2017-04-20	8025	ALICANTE/ALACANT	0.0	1016.9	1011.4	ALICANTE	13.6	11.1	18.2	14.9	11.6	5.0
8.0	2017-04-20	7247X	PINOSO 	0.0			ALICANTE	11.7		15.9	10.4	4.8	3.1
8.0	2017-04-20	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1023.0	1017.6	ALICANTE	16.1		19.7	16.2	12.8	8.9
7.0	2017-04-21	8025	ALICANTE/ALACANT	0.0	1018.5	1014.7	ALICANTE	13.1	12.0	18.0	13.4	8.9	4.2
7.0	2017-04-21	7247X	PINOSO 	0.0			ALICANTE	10.0		16.1	8.4	0.6	2.8
8.0	2017-04-21	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1024.6	1020.7	ALICANTE	16.4		19.5	15.6	11.8	7.8
7.0	2017-04-22	8025	ALICANTE/ALACANT	0.0	1017.8	1011.2	ALICANTE	9.7	10.3	18.5	14.2	9.9	2.8
6.0	2017-04-22	7247X	PINOSO 	0.0			ALICANTE	7.8		18.9	9.7	0.5	2.2
99.0	2017-04-22	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1024.0	1017.3	ALICANTE	10.8		20.2	15.8	11.3	5.3
17.0	2017-04-23	8025	ALICANTE/ALACANT	0.0	1011.2	1007.7	ALICANTE	6.1	11.8	20.6	14.6	8.5	1.7
19.0	2017-04-23	7247X	PINOSO 	0.0			ALICANTE	7.2		22.0	12.0	2.1	1.9
8.0	2017-04-23	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1017.3	1013.8	ALICANTE	8.9		21.6	15.4	9.3	2.8
16.0	2017-04-24	8025	ALICANTE/ALACANT	0.0	1008.4	1005.0	ALICANTE	6.1	11.2	21.3	16.0	10.8	1.9
19.0	2017-04-24	7247X	PINOSO 	0.0			ALICANTE	8.1		23.6	14.1	4.6	1.9
9.0	2017-04-24	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1014.5	1011.1	ALICANTE	7.8		22.6	17.2	11.8	2.2
12.0	2017-04-25	8025	ALICANTE/ALACANT	0.0	1005.5	997.4	ALICANTE	7.2	6.2	22.3	17.8	13.3	1.9
16.0	2017-04-25	7247X	PINOSO 	2.2			ALICANTE	9.2		23.2	16.3	9.4	2.2
17.0	2017-04-25	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1011.7	1003.6	ALICANTE	8.3		24.9	19.3	13.7	2.8
6.0	2017-04-26	8025	ALICANTE/ALACANT	0.0	999.8	995.9	ALICANTE	7.5	7.2	26.7	20.2	13.7	1.9
21.0	2017-04-26	7247X	PINOSO 	6.4			ALICANTE	7.5		23.2	17.0	10.7	1.7
99.0	2017-04-26	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1006.1	1002.1	ALICANTE	9.2		28.6	20.8	13.1	3.6
6.0	2017-04-27	8025	ALICANTE/ALACANT	4.4	1007.4	997.9	ALICANTE	9.7	0.0	17.2	14.4	11.7	2.5
33.0	2017-04-27	7247X	PINOSO 	8.2			ALICANTE	7.8		13.0	10.2	7.3	2.5
7.0	2017-04-27	8019	ALICANTE-ELCHE AEROPUERTO	2.4	1013.5	1004.0	ALICANTE	12.8		17.5	14.8	12.0	5.3
7.0	2017-04-28	8025	ALICANTE/ALACANT	0.4	1008.5	1005.3	ALICANTE	8.9	0.0	14.2	12.4	10.6	2.2
9.0	2017-04-28	7247X	PINOSO 	3.0			ALICANTE	7.5		9.6	7.5	5.4	2.5
99.0	2017-04-28	8019	ALICANTE-ELCHE AEROPUERTO	0.3	1014.6	1011.1	ALICANTE	11.4		14.9	13.1	11.3	5.0
99.0	2017-04-29	8025	ALICANTE/ALACANT		1007.1	1004.7	ALICANTE	6.1	1.1	17.8	14.7	11.6	1.9
10.0	2017-04-29	7247X	PINOSO 	0.8			ALICANTE	5.0		12.2	9.6	7.1	1.4
12.0	2017-04-29	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1013.3	1010.9	ALICANTE	8.3		19.2	15.9	12.6	2.8
18.0	2017-04-30	8025	ALICANTE/ALACANT	0.0	1005.6	1000.1	ALICANTE	10.0	10.9	22.6	18.2	13.7	2.8
25.0	2017-04-30	7247X	PINOSO 	0.0			ALICANTE	10.8		21.5	15.4	9.4	2.8
18.0	2017-04-30	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1011.9	1005.8	ALICANTE	11.7		24.7	18.9	13.1	4.4
31.0	2017-05-01	8025	ALICANTE/ALACANT	0.0	1012.3	1005.2	ALICANTE	10.0	13.1	22.1	17.4	12.6	3.1
29.0	2017-05-01	7247X	PINOSO 	0.0			ALICANTE	9.2		19.5	13.2	6.9	1.9
32.0	2017-05-01	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1018.5	1011.2	ALICANTE	12.8		24.4	18.4	12.3	4.2
14.0	2017-05-02	8025	ALICANTE/ALACANT	0.0	1012.0	1008.6	ALICANTE	6.7	13.2	22.0	16.4	10.8	1.7
22.0	2017-05-02	7247X	PINOSO 	0.0			ALICANTE	8.1		21.2	12.6	4.1	1.9
13.0	2017-05-02	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1018.2	1014.7	ALICANTE	9.2		24.9	18.0	11.1	2.8
99.0	2017-05-03	8025	ALICANTE/ALACANT	0.0	1009.4	1005.3	ALICANTE	5.8	13.3	22.1	16.6	11.0	2.2
23.0	2017-05-03	7247X	PINOSO 	0.0			ALICANTE	8.9		22.7	13.6	4.5	2.8
99.0	2017-05-03	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1015.5	1011.3	ALICANTE	7.8		22.7	17.4	12.0	3.6
4.0	2017-05-04	8025	ALICANTE/ALACANT	0.0	1006.5	1001.3	ALICANTE	6.1	11.5	21.8	16.8	11.7	2.2
20.0	2017-05-04	7247X	PINOSO 	0.0			ALICANTE	6.4		24.8	15.0	5.1	2.5
8.0	2017-05-04	8019	ALICANTE-ELCHE AEROPUERTO	0.0			ALICANTE	8.3					4.2
19.0	2017-05-05	8025	ALICANTE/ALACANT	0.0	1003.3	998.5	ALICANTE	6.9	10.9	25.0	20.1	15.2	2.2
34.0	2017-05-05	7247X	PINOSO 	0.0			ALICANTE	9.2		24.1	17.7	11.3	2.8
99.0	2017-05-05	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1009.4	1004.5	ALICANTE	8.9		27.0	21.0	15.0	3.1
29.0	2017-05-06	8025	ALICANTE/ALACANT	0.0	1010.0	1002.6	ALICANTE	10.6	13.3	28.0	22.0	16.0	3.6
31.0	2017-05-06	7247X	PINOSO 	0.0			ALICANTE	9.7		24.3	17.1	9.9	2.5
20.0	2017-05-06	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1016.2	1008.8	ALICANTE	12.5		28.9	22.1	15.3	4.4
14.0	2017-05-07	8025	ALICANTE/ALACANT	0.0	1011.3	1008.1	ALICANTE	6.4	13.4	25.3	19.4	13.4	2.2
28.0	2017-05-07	7247X	PINOSO 	0.0			ALICANTE	8.9		25.2	16.6	8.1	1.4
12.0	2017-05-07	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1017.3	1014.3	ALICANTE	8.9		26.9	19.7	12.5	2.8
20.0	2017-05-08	8025	ALICANTE/ALACANT	0.0	1009.7	1004.5	ALICANTE	7.2	13.0	27.2	20.2	13.2	1.7
23.0	2017-05-08	7247X	PINOSO 	0.0			ALICANTE	8.6		26.0	16.8	7.6	2.5
99.0	2017-05-08	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1015.8	1010.6	ALICANTE	9.2		29.6	21.1	12.6	2.8
7.0	2017-05-09	8025	ALICANTE/ALACANT	0.0	1004.5	996.6	ALICANTE	6.4	12.7	25.4	19.9	14.4	2.2
22.0	2017-05-09	7247X	PINOSO 	0.0			ALICANTE	8.6		25.9	17.0	8.1	2.5
7.0	2017-05-09	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1010.6	1002.5	ALICANTE	8.3		26.2	19.8	13.5	3.3
15.0	2017-05-10	8025	ALICANTE/ALACANT	0.0	997.2	991.7	ALICANTE	6.7	10.6	23.6	19.7	15.8	2.2
14.0	2017-05-10	7247X	PINOSO 	0.0			ALICANTE	9.7		25.3	18.0	10.8	1.9
11.0	2017-05-10	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1003.3	997.5	ALICANTE	9.2		27.9	21.6	15.2	3.3
	2017-05-11	8025	ALICANTE/ALACANT	0.0	996.1	991.2	ALICANTE		2.8	26.5	21.0	15.6	1.7
99.0	2017-05-11	7247X	PINOSO 	0.0			ALICANTE	8.9		22.6	16.8	10.9	3.1
99.0	2017-05-11	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1002.0	997.1	ALICANTE	9.7		28.7	21.8	14.9	3.6
16.0	2017-05-12	8025	ALICANTE/ALACANT	0.0	1004.3	995.7	ALICANTE	10.8	7.2	26.4	22.2	18.0	3.3
22.0	2017-05-12	7247X	PINOSO 	0.0			ALICANTE	10.0		23.0	16.5	10.0	2.8
17.0	2017-05-12	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1010.4	1001.7	ALICANTE	12.8		29.4	23.0	16.7	5.8
14.0	2017-05-13	8025	ALICANTE/ALACANT	0.0	1010.4	1004.0	ALICANTE	9.2	12.4	27.1	21.6	16.2	2.2
23.0	2017-05-13	7247X	PINOSO 	0.0			ALICANTE	7.5		25.7	17.7	9.7	2.5
99.0	2017-05-13	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1016.6	1010.0	ALICANTE	9.2		30.1	23.6	17.1	3.9
16.0	2017-05-14	8025	ALICANTE/ALACANT	0.0	1016.4	1010.2	ALICANTE	7.2	13.1	28.2	23.0	17.8	2.5
23.0	2017-05-14	7247X	PINOSO 	0.0			ALICANTE	7.8		26.7	18.6	10.5	2.2
8.0	2017-05-14	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1022.5	1016.3	ALICANTE	10.3		30.9	23.9	16.9	4.2
6.0	2017-05-15	8025	ALICANTE/ALACANT	0.0	1018.5	1015.8	ALICANTE	6.1	12.5	26.3	20.6	15.0	1.7
16.0	2017-05-15	7247X	PINOSO 	0.0			ALICANTE	6.7		26.5	17.6	8.8	1.7
99.0	2017-05-15	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1024.6	1021.8	ALICANTE	7.2		27.0	21.0	15.0	3.6
8.0	2017-05-16	8025	ALICANTE/ALACANT	0.0	1016.9	1013.6	ALICANTE	6.9	9.2	26.7	21.8	16.8	1.7
7.0	2017-05-16	7247X	PINOSO 	0.0			ALICANTE	7.5		25.8	18.3	10.8	1.7
99.0	2017-05-16	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1022.9	1019.5	ALICANTE	7.8		27.7	21.8	16.0	3.1
8.0	2017-05-17	8025	ALICANTE/ALACANT	0.0	1013.9	1006.0	ALICANTE	6.9	12.7	27.4	21.0	14.6	2.2
8.0	2017-05-17	7247X	PINOSO 	0.0			ALICANTE	10.0		26.4	17.2	8.0	1.9
99.0	2017-05-17	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1019.9	1012.1	ALICANTE	8.9		28.9	22.0	15.1	3.6
14.0	2017-05-18	8025	ALICANTE/ALACANT	0.0	1007.4	1001.7	ALICANTE	6.9	11.4	26.0	20.0	14.1	1.9
27.0	2017-05-18	7247X	PINOSO 	0.0			ALICANTE	8.1		26.1	16.8	7.6	1.9
99.0	2017-05-18	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1013.6	1007.6	ALICANTE	8.3		28.9	21.2	13.6	3.1
99.0	2017-05-19	8025	ALICANTE/ALACANT	0.0	1011.9	1007.4	ALICANTE	7.5	11.6	23.2	19.7	16.2	2.5
18.0	2017-05-19	7247X	PINOSO 	0.0			ALICANTE	15.0		22.9	16.1	9.3	2.8
8.0	2017-05-19	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1018.1	1013.5	ALICANTE	9.7		24.2	19.8	15.5	4.2
12.0	2017-05-20	8025	ALICANTE/ALACANT	0.0	1014.8	1011.7	ALICANTE	6.9	13.6	24.3	19.2	14.2	2.2
7.0	2017-05-20	7247X	PINOSO 	0.0			ALICANTE	8.9		23.9	15.5	7.1	2.2
99.0	2017-05-20	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1020.8	1017.8	ALICANTE	8.9		25.1	19.4	13.8	3.9
12.0	2017-05-21	8025	ALICANTE/ALACANT	0.0	1014.2	1009.1	ALICANTE	7.8	9.2	24.1	18.7	13.3	2.2
8.0	2017-05-21	7247X	PINOSO 	0.0			ALICANTE	8.6		23.2	15.0	6.9	2.5
8.0	2017-05-21	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1020.2	1015.0	ALICANTE	9.2		25.4	19.2	13.0	3.9
10.0	2017-05-22	8025	ALICANTE/ALACANT	0.0	1009.1	1005.8	ALICANTE	9.2	12.4	25.4	21.1	16.8	2.8
8.0	2017-05-22	7247X	PINOSO 	0.0			ALICANTE	7.5		28.9	20.4	11.8	3.1
99.0	2017-05-22	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1015.0	1011.8	ALICANTE	10.3		26.6	21.5	16.4	4.4
6.0	2017-05-23	8025	ALICANTE/ALACANT	0.0	1011.3	1006.8	ALICANTE	8.9	13.5	26.7	20.8	14.8	2.5
23.0	2017-05-23	7247X	PINOSO 	0.0			ALICANTE	10.3		27.9	19.6	11.4	3.6
7.0	2017-05-23	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1017.4	1012.8	ALICANTE	10.3		28.7	22.2	15.7	3.3
8.0	2017-05-24	8025	ALICANTE/ALACANT	0.0	1011.1	1008.2	ALICANTE	6.9	13.7	26.6	21.0	15.5	2.2
11.0	2017-05-24	7247X	PINOSO 	0.0			ALICANTE	7.8		26.8	18.0	9.3	2.5
8.0	2017-05-24	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1017.2	1014.3	ALICANTE	8.3		27.6	21.4	15.3	2.8
16.0	2017-05-25	8025	ALICANTE/ALACANT	0.0	1008.4	1003.4	ALICANTE	6.1	12.9	27.4	21.8	16.1	1.7
20.0	2017-05-25	7247X	PINOSO 	0.0			ALICANTE	7.8		29.9	20.0	10.2	1.7
7.0	2017-05-25	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1014.5	1009.3	ALICANTE	8.3		28.4	22.5	16.6	2.8
6.0	2017-05-26	8025	ALICANTE/ALACANT	0.0	1006.2	1003.3	ALICANTE	7.8	11.8	27.7	22.6	17.6	2.8
6.0	2017-05-26	7247X	PINOSO 	0.0			ALICANTE	9.2		28.4	19.8	11.1	1.9
99.0	2017-05-26	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1012.1	1009.2	ALICANTE	10.3		29.0	23.2	17.5	5.0
6.0	2017-05-27	8025	ALICANTE/ALACANT	0.0	1008.9	1005.4	ALICANTE	12.5	13.2	28.3	23.4	18.5	3.3
7.0	2017-05-27	7247X	PINOSO 	0.0			ALICANTE	9.7		26.9	19.6	12.2	3.3
7.0	2017-05-27	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1014.7	1011.1	ALICANTE	15.0		29.3	24.6	20.0	6.4
7.0	2017-05-28	8025	ALICANTE/ALACANT	0.0	1008.9	1006.7	ALICANTE	13.1	13.0	28.2	23.1	18.0	4.7
8.0	2017-05-28	7247X	PINOSO 	0.0			ALICANTE	12.5		25.8	19.3	12.8	4.2
7.0	2017-05-28	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1014.8	1012.5	ALICANTE	15.3		29.6	24.4	19.2	6.4
6.0	2017-05-29	8025	ALICANTE/ALACANT		1007.5	1004.4	ALICANTE	6.9	6.9	25.7	21.6	17.6	2.2
17.0	2017-05-29	7247X	PINOSO 	0.0			ALICANTE	11.4		25.9	19.2	12.6	3.3
99.0	2017-05-29	8019	ALICANTE-ELCHE AEROPUERTO	0.1	1013.4	1010.4	ALICANTE	7.8		27.6	22.6	17.5	2.8
99.0	2017-05-30	8025	ALICANTE/ALACANT	0.0	1008.3	1004.5	ALICANTE	7.5	9.2	25.8	21.8	17.8	2.5
4.0	2017-05-30	7247X	PINOSO 	0.0			ALICANTE	7.5		25.3	19.2	13.0	2.5
11.0	2017-05-30	8019	ALICANTE-ELCHE AEROPUERTO		1014.3	1010.5	ALICANTE	9.7		29.1	23.4	17.6	3.6
12.0	2017-05-31	8025	ALICANTE/ALACANT	0.0	1010.1	1008.2	ALICANTE	8.6	12.8	26.4	21.8	17.1	2.5
15.0	2017-05-31	7247X	PINOSO 	0.0			ALICANTE	10.0		26.2	18.5	10.8	2.8
99.0	2017-05-31	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1016.3	1014.2	ALICANTE	10.3		26.5	22.0	17.4	5.0
6.0	2017-06-01	8025	ALICANTE/ALACANT	0.0	1010.6	1008.6	ALICANTE	7.2	13.3	26.9	22.3	17.7	2.2
9.0	2017-06-01	7247X	PINOSO 	0.0			ALICANTE	7.5		27.5	19.1	10.7	1.9
99.0	2017-06-01	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1016.6	1014.6	ALICANTE	8.3		26.5	21.8	17.1	3.6
6.0	2017-06-02	8025	ALICANTE/ALACANT	0.0	1009.2	1006.2	ALICANTE	6.7	13.4	27.0	22.0	16.9	2.2
8.0	2017-06-02	7247X	PINOSO 	0.0			ALICANTE	7.2		28.8	19.5	10.2	1.7
8.0	2017-06-02	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1015.1	1012.1	ALICANTE	8.9		26.2	21.4	16.5	3.6
12.0	2017-06-03	8025	ALICANTE/ALACANT	0.0	1007.4	1004.7	ALICANTE	7.5	12.7	29.0	23.4	17.9	1.9
17.0	2017-06-03	7247X	PINOSO 	0.2			ALICANTE	6.7		29.7	21.6	13.6	1.7
12.0	2017-06-03	8019	ALICANTE-ELCHE AEROPUERTO	0.5	1013.1	1010.7	ALICANTE	10.3		27.9	22.9	17.9	4.7
7.0	2017-06-04	8025	ALICANTE/ALACANT	0.0	1006.6	1002.5	ALICANTE	11.9	8.8	28.2	24.0	19.8	2.5
14.0	2017-06-04	7247X	PINOSO 	0.0			ALICANTE	11.4		25.5	20.2	15.0	1.7
8.0	2017-06-04	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1012.6	1008.4	ALICANTE	11.7		27.3	23.2	19.2	3.9
14.0	2017-06-05	8025	ALICANTE/ALACANT	0.0	1006.6	1003.7	ALICANTE	9.4	12.5	25.9	22.0	18.0	2.5
16.0	2017-06-05	7247X	PINOSO 	0.0			ALICANTE	11.4		26.2	19.3	12.4	2.8
30.0	2017-06-05	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1012.6	1009.5	ALICANTE	13.9		28.2	22.9	17.6	4.4
18.0	2017-06-06	8025	ALICANTE/ALACANT	0.0	1007.7	1003.0	ALICANTE	8.9	13.4	32.0	24.6	17.3	3.1
18.0	2017-06-06	7247X	PINOSO 	0.0			ALICANTE	9.2		30.9	20.2	9.6	2.5
18.0	2017-06-06	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1013.6	1008.6	ALICANTE	10.8		31.8	24.2	16.5	4.7
13.0	2017-06-07	8025	ALICANTE/ALACANT	0.0	1012.1	1007.7	ALICANTE	9.7	12.0	25.8	22.2	18.7	3.3
8.0	2017-06-07	7247X	PINOSO 	0.0			ALICANTE	7.5		26.0	19.6	13.2	2.2
99.0	2017-06-07	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1018.1	1013.6	ALICANTE	10.8		26.0	22.8	19.7	6.1
6.0	2017-06-08	8025	ALICANTE/ALACANT	0.0	1010.1	1005.8	ALICANTE	8.9	13.3	26.2	21.8	17.3	3.3
12.0	2017-06-08	7247X	PINOSO 	0.0			ALICANTE	10.0		27.9	19.2	10.5	2.5
8.0	2017-06-08	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1016.0	1011.6	ALICANTE	10.8		26.3	21.7	17.1	4.7
13.0	2017-06-09	8025	ALICANTE/ALACANT	0.0	1008.5	1004.2	ALICANTE	6.4	11.9	26.5	22.4	18.2	2.2
